,county,fluoride
1372,"Lauderdale, Alabama",0.0
1373,"Lauderdale, Tennessee",705.0
1374,"Laurens, South Carolina",195.55555555555554
1375,"Lavaca, Texas",552.9411764705883
1376,"Lawrence county, Arkansas",0.0
1377,"Lawrence, Arkansas",81.05263157894737
1378,"Lawrence, Illinois",0.0
1379,"Lawrence, Indiana",120.0
1380,"Lawrence, Missouri",100.19607843137256
1381,"Lawrence, Ohio",42.0
1382,"Lawrence, Pennsylvania",156.15384615384616
1383,"Lawrence, South Dakota",767.5
1384,"Lawrence, Tennessee",350.0
1385,"Le flore, Oklahoma",498.14814814814815
1386,"Le sueur, Minnesota",1206.5
1387,"Lea, New Mexico",960.0
1388,"Leavenworth, Kansas",728.4615384615385
1389,"Lebanon, Pennsylvania",61.53846153846154
1390,"Lee county, South Carolina",0.0
1391,"Lee, Alabama",340.4761904761905
1392,"Lee, Arkansas",395.0
1393,"Lee, Florida",541.7518248175182
1394,"Lee, Illinois",543.5714285714286
1395,"Lee, Iowa",2333.076923076923
1396,"Lee, North Carolina",192.59259259259258
1397,"Lee, South Carolina",0.0
1398,"Lee, Texas",372.0833333333333
1399,"Lee, Virginia",191.53846153846155
1400,"Leelanau, Michigan",378.859649122807
1401,"Lehigh, Pennsylvania",63.87096774193548
1402,"Lemhi, Idaho",340.0
1403,"Lenawee, Michigan",638.7735849056604
1404,"Lenoir, North Carolina",230.21978021978023
1405,"Leon, Florida",175.36231884057972
1406,"Leon, Texas",177.63636363636363
1407,"Letcher, Kentucky",1125.3658536585365
1408,"Levy county, Florida",128.33333333333334
1409,"Levy, Florida",99.53125
1410,"Lewis and clark, Montana",344.2857142857143
1411,"Lewis county, Washington",112.5
1412,"Lewis, Idaho",450.7692307692308
1413,"Lewis, New York",600.0
1414,"Lewis, Tennessee",0.0
1415,"Lewis, Washington",28.925619834710744
1416,"Lewis, West Virginia",234.44444444444446
1417,"Lexington, South Carolina",123.59375
1418,"Liberty, Florida",329.61538461538464
1419,"Liberty, Montana",738.0
1420,"Liberty, Texas",580.2614379084968
1421,"Licking, Ohio",581.5178571428571
1422,"Limestone, Alabama",0.0
1423,"Limestone, Texas",418.2758620689655
1424,"Lincoln parish, Louisiana",100.0
1425,"Lincoln, Arkansas",42.121212121212125
1426,"Lincoln, Idaho",560.0
1427,"Lincoln, Kansas",240.0
1428,"Lincoln, Louisiana",88.78048780487805
1429,"Lincoln, Maine",382.14285714285717
1430,"Lincoln, Missouri",2446.650717703349
1431,"Lincoln, Montana",132.85714285714286
1432,"Lincoln, Nebraska",396.875
1433,"Lincoln, Nevada",1055.483870967742
1434,"Lincoln, New Mexico",402.8767123287671
1435,"Lincoln, North Carolina",388.6363636363636
1436,"Lincoln, Oklahoma",101.57894736842105
1437,"Lincoln, Oregon",35.294117647058826
1438,"Lincoln, South Dakota",1355.0
1439,"Lincoln, Tennessee",285.0
1440,"Lincoln, Washington",840.5128205128206
1441,"Lincoln, West Virginia",1193.3333333333333
1442,"Lincoln, Wisconsin",512.779552715655
1443,"Lincoln, Wyoming",770.3125
1444,"Linn county, Oregon",0.0
1445,"Linn, Iowa",729.9056603773585
1446,"Linn, Kansas",65.9090909090909
1447,"Linn, Missouri",302.5
1448,"Linn, Oregon",56.388888888888886
1449,"Lipscomb, Texas",1158.6666666666667
1450,"Litchfield, Connecticut",104.12790697674419
1451,"Little river, Arkansas",45.6
1452,"Live oak, Texas",802.7777777777778
1453,"Livingston county, New York",0.0
1454,"Livingston parish, Louisiana",200.0
1455,"Livingston, Illinois",2546.923076923077
1456,"Livingston, Louisiana",193.70967741935485
1457,"Livingston, Michigan",327.9527559055118
1458,"Livingston, Missouri",145.0
1459,"Livingston, New York",100.0
1460,"Llano, Texas",972.875
1461,"Logan, Arkansas",0.0
1462,"Logan, Illinois",667.9166666666666
1463,"Logan, Kansas",624.6666666666666
1464,"Logan, Nebraska",220.0
1465,"Logan, North Dakota",200.0
1466,"Logan, Ohio",1030.909090909091
1467,"Logan, Oklahoma",414.0
1468,"Logan, West Virginia",687.3684210526316
1469,"Lonoke, Arkansas",383.1818181818182
1470,"Lorain, Ohio",796.0
1471,"Los alamos, New Mexico",293.3333333333333
1472,"Los angeles county, California",317.26190476190476
1473,"Los angeles, California",633.4775813226531
1474,"Loudon, Tennessee",550.0
1475,"Loudoun, Virginia",239.29133858267716
1476,"Louisa, Iowa",1482.5
1477,"Louisa, Virginia",101.63934426229508
1478,"Loup, Nebraska",420.0
1479,"Love, Oklahoma",210.0
1480,"Loving, Texas",1715.0
1481,"Lowndes, Alabama",0.0
1482,"Lubbock, Texas",4705.3558052434455
1483,"Lucas, Ohio",1580.0
1484,"Luce, Michigan",62.666666666666664
1485,"Luna, New Mexico",604.6666666666666
1486,"Lunenburg, Virginia",0.0
1487,"Luzerne county, Pennsylvania",0.0
1488,"Luzerne, Pennsylvania",18.736842105263158
1489,"Lycoming county, Pennsylvania",0.0
1490,"Lycoming, Pennsylvania",58.26086956521739
1491,"Lynn, Texas",3773.134328358209
1492,"Lyon, Iowa",300.0
1493,"Lyon, Kentucky",91.25
1494,"Lyon, Minnesota",1372.0
1495,"Lyon, Nevada",349.42528735632186
1496,"Mackinac, Michigan",470.0
1497,"Macomb, Michigan",722.3846153846154
1498,"Macon, Alabama",98.88888888888889
1499,"Macon, Illinois",665.0
1500,"Macon, North Carolina",60.38961038961039
1501,"Macon, Tennessee",0.0
1502,"Macoupin, Illinois",1301.6666666666667
1503,"Madera county, California",119.12280701754386
1504,"Madera, California",357.37394957983196
1505,"Madison, Alabama",493.6666666666667
1506,"Madison, Florida",0.0
1507,"Madison, Idaho",241.66666666666666
1508,"Madison, Illinois",435.0
1509,"Madison, Indiana",724.2105263157895
1510,"Madison, Kentucky",0.0
1511,"Madison, Louisiana",260.0
1512,"Madison, Missouri",16.666666666666668
1513,"Madison, Montana",445.0
1514,"Madison, Nebraska",307.7142857142857
1515,"Madison, New York",125.97701149425288
1516,"Madison, North Carolina",181.25
1517,"Madison, Ohio",1321.2987012987012
1518,"Madison, Tennessee",0.0
1519,"Madison, Texas",759.0
1520,"Madison, Virginia",35.588235294117645
1521,"Mahnomen, Minnesota",1264.375
1522,"Mahoning, Ohio",256.2857142857143
1523,"Major, Oklahoma",444.05405405405406
1524,"Malheur, Oregon",586.1111111111111
1525,"Manatee county, Florida",540.7142857142857
1526,"Manatee, Florida",967.7941176470588
1527,"Manistee, Michigan",37.89473684210526
1528,"Manitowoc, Wisconsin",501.62729658792654
1529,"Marathon, Wisconsin",555.127445168939
1530,"Marengo, Alabama",680.4166666666666
1531,"Maricopa, Arizona",753.5050071530758
1532,"Maries county, Missouri",157.5
1533,"Maries, Missouri",54.44444444444444
1534,"Marin, California",78.82530120481928
1535,"Marinette, Wisconsin",489.5744680851064
1536,"Marion county, Florida",100.0
1537,"Marion county, Missouri",1212.9411764705883
1538,"Marion, Alabama",577.5
1539,"Marion, Arkansas",249.0
1540,"Marion, Florida",85.91724137931034
1541,"Marion, Illinois",305.0
1542,"Marion, Indiana",1100.0
1543,"Marion, Iowa",1860.0
1544,"Marion, Kansas",771.4814814814815
1545,"Marion, Ohio",1829.5
1546,"Marion, Oregon",106.99346405228758
1547,"Marion, South Carolina",676.25
1548,"Marion, Tennessee",660.0
1549,"Marion, Texas",571.7857142857143
1550,"Marion, West Virginia",467.6190476190476
1551,"Mariposa, California",110.84848484848484
1552,"Marlboro, South Carolina",14.375
1553,"Marquette, Michigan",45.97938144329897
1554,"Marquette, Wisconsin",485.58011049723757
1555,"Marshall, Alabama",606.4285714285714
1556,"Marshall, Illinois",1233.3333333333333
1557,"Marshall, Indiana",180.0
1558,"Marshall, Iowa",200.0
1559,"Marshall, Kansas",330.3225806451613
1560,"Marshall, Minnesota",1511.532258064516
1561,"Marshall, Oklahoma",328.0
1562,"Marshall, South Dakota",300.0
1563,"Marshall, Tennessee",900.0
1564,"Marshall, West Virginia",191.66666666666666
1565,"Martin county, Florida",0.0
1566,"Martin, Florida",161.30841121495328
1567,"Martin, Indiana",1290.0
1568,"Martin, Kentucky",1065.5555555555557
1569,"Martin, Minnesota",1219.2
1570,"Martin, North Carolina",1232.162162162162
1571,"Martin, Texas",1431.5384615384614
1572,"Mason, Illinois",1286.6666666666667
1573,"Mason, Kentucky",530.0
1574,"Mason, Michigan",167.82608695652175
1575,"Mason, Texas",340.0
1576,"Mason, Washington",1.5196078431372548
1577,"Mason, West Virginia",295.0
1578,"Massac, Illinois",1430.0
1579,"Matagorda, Texas",878.3098591549295
1580,"Matanuska-susitna borough, Alaska",282.5
1581,"Matanuska-susitna, Alaska",33.47525139664804
1582,"Mathews, Virginia",64.8
1583,"Maui, Hawaii",6.892655367231638
1584,"Maury, Tennessee",33.333333333333336
1585,"Maverick, Texas",535.4545454545455
1586,"Mayes, Oklahoma",789.4736842105264
1587,"Mcclain, Oklahoma",217.69230769230768
1588,"Mccone, Montana",800.0
1589,"Mccormick, South Carolina",342.85714285714283
1590,"Mccracken, Kentucky",262.10526315789474
1591,"Mcculloch, Texas",682.8
1592,"Mccurtain, Oklahoma",47.857142857142854
1593,"Mcdonald, Missouri",660.0
1594,"Mcdonough, Illinois",1209.0
1595,"Mcdowell, North Carolina",181.34328358208955
1596,"Mcdowell, West Virginia",298.2758620689655
1597,"Mchenry, Illinois",797.2413793103449
1598,"Mchenry, North Dakota",184.0
1599,"Mcintosh, North Dakota",860.0
1600,"Mcintosh, Oklahoma",133.63636363636363
1601,"Mckean county, Pennsylvania",0.0
1602,"Mckean, Pennsylvania",98.96551724137932
1603,"Mckenzie, North Dakota",2015.0
1604,"Mckinley, New Mexico",557.4242424242424
1605,"Mclean, Illinois",766.1904761904761
1606,"Mclean, North Dakota",745.0
1607,"Mclennan, Texas",1133.7837837837837
1608,"Mcleod, Minnesota",1135.1401869158879
1609,"Mcminn, Tennessee",0.0
1610,"Mcmullen, Texas",1027.5
1611,"Mcnairy, Tennessee",280.0
1612,"Mcpherson, Kansas",383.1578947368421
1613,"Mcpherson, Nebraska",465.0
1614,"Meade, Kansas",674.7826086956521
1615,"Meade, Kentucky",143.75
1616,"Meade, South Dakota",445.2173913043478
1617,"Meagher, Montana",222.5
1618,"Mecklenburg, North Carolina",117.33333333333333
1619,"Mecklenburg, Virginia",130.56338028169014
1620,"Mecosta, Michigan",180.45454545454547
1621,"Medina, Ohio",220.0
1622,"Medina, Texas",256.4367816091954
1623,"Meeker, Minnesota",160.0
1624,"Meigs, Ohio",211.25
1625,"Menard, Texas",360.0
1626,"Mendocino, California",77.06231454005935
1627,"Menominee, Michigan",143.78048780487805
1628,"Menominee, Wisconsin",478.8888888888889
1629,"Merced, California",132.4129353233831
1630,"Mercer county, Pennsylvania",900.0
1631,"Mercer, Illinois",1363.4782608695652
1632,"Mercer, Kentucky",0.0
1633,"Mercer, New Jersey",230.47337278106508
1634,"Mercer, North Dakota",3669.090909090909
1635,"Mercer, Ohio",1148.888888888889
1636,"Mercer, Pennsylvania",199.6551724137931
1637,"Mercer, West Virginia",560.0
1638,"Merrick, Nebraska",410.0
1639,"Merrimack, New Hampshire",494.6917808219178
1640,"Miami, Indiana",858.3333333333334
1641,"Miami, Kansas",637.8947368421053
1642,"Miami, Ohio",509.48275862068965
1643,"Miami-dade, Florida",437.8984238178634
1644,"Middlesex, Connecticut",139.12337662337663
1645,"Middlesex, Massachusetts",247.08029197080293
1646,"Middlesex, New Jersey",63.78698224852071
1647,"Middlesex, Virginia",1603.0434782608695
1648,"Midland, Michigan",443.84615384615387
1649,"Midland, Texas",2570.641025641026
1650,"Mifflin, Pennsylvania",0.0
1651,"Milam, Texas",263.6363636363636
1652,"Millard, Utah",309.0
1653,"Mille lacs county, Minnesota",0.0
1654,"Mille lacs, Minnesota",150.0
1655,"Miller, Arkansas",157.82608695652175
1656,"Miller, Missouri",38.888888888888886
1657,"Mills, Iowa",1008.5714285714286
1658,"Mills, Texas",420.5263157894737
1659,"Milwaukee, Wisconsin",514.0228426395939
1660,"Miner, South Dakota",800.0
1661,"Mineral, Montana",110.0
1662,"Mineral, Nevada",1209.3181818181818
1663,"Mineral, West Virginia",300.0
1664,"Mingo, West Virginia",553.8888888888889
1665,"Minidoka, Idaho",643.3333333333334
1666,"Minnehaha, South Dakota",293.3333333333333
1667,"Missaukee, Michigan",27.096774193548388
1668,"Mississippi, Arkansas",494.375
1669,"Mississippi, Missouri",176.66666666666666
1670,"Missoula, Montana",150.8469055374593
1671,"Mitchell, Iowa",234.0
1672,"Mitchell, Kansas",213.33333333333334
1673,"Mitchell, North Carolina",130.4878048780488
1674,"Mitchell, Texas",1770.0
1675,"Mobile, Alabama",163.0909090909091
1676,"Modoc, California",236.875
1677,"Mohave, Arizona",965.6451612903226
1678,"Moniteau, Missouri",543.8095238095239
1679,"Monmouth, New Jersey",154.47638603696097
1680,"Mono, California",661.7085427135678
1681,"Monona, Iowa",217.5
1682,"Monongalia, West Virginia",0.0
1683,"Monroe county, Pennsylvania",0.0
1684,"Monroe, Alabama",616.5500000000001
1685,"Monroe, Arkansas",107.5
1686,"Monroe, Florida",18.571428571428573
1687,"Monroe, Indiana",6.666666666666667
1688,"Monroe, Michigan",1030.909090909091
1689,"Monroe, Missouri",486.6666666666667
1690,"Monroe, New York",55.0
1691,"Monroe, Ohio",38.333333333333336
1692,"Monroe, Pennsylvania",12.966101694915254
1693,"Monroe, Tennessee",206.66666666666666
1694,"Monroe, West Virginia",154.0
1695,"Monroe, Wisconsin",337.9807692307692
1696,"Montague, Texas",702.972972972973
1697,"Montcalm, Michigan",170.09615384615384
1698,"Monterey, California",406.5883668903803
1699,"Montgomery county, Pennsylvania",0.0
1700,"Montgomery, Alabama",1546.5277777777778
1701,"Montgomery, Arkansas",51.25
1702,"Montgomery, Illinois",537.5
1703,"Montgomery, Indiana",648.3333333333334
1704,"Montgomery, Iowa",581.8055555555555
1705,"Montgomery, Kansas",0.0
1706,"Montgomery, Kentucky",695.0
1707,"Montgomery, Maryland",150.0
1708,"Montgomery, Missouri",1597.142857142857
1709,"Montgomery, New York",179.6
1710,"Montgomery, North Carolina",356.25
1711,"Montgomery, Ohio",615.1111111111111
1712,"Montgomery, Pennsylvania",40.57971014492754
1713,"Montgomery, Tennessee",0.0
1714,"Montgomery, Texas",201.95723684210526
1715,"Montgomery, Virginia",373.4375
1716,"Montmorency, Michigan",79.8529411764706
1717,"Montour, Pennsylvania",162.0
1718,"Moody, South Dakota",400.0
1719,"Moore county, Texas",1345.0
1720,"Moore, North Carolina",251.35135135135135
1721,"Moore, Tennessee",553.3333333333334
1722,"Moore, Texas",1207.8260869565217
1723,"Mora, New Mexico",1775.7142857142858
1724,"Morehouse, Louisiana",210.9090909090909
1725,"Morgan, Alabama",130.0
1726,"Morgan, Indiana",640.5882352941177
1727,"Morgan, Missouri",54.651162790697676
1728,"Morgan, Ohio",85.0
1729,"Morgan, Utah",151.07142857142858
1730,"Morgan, West Virginia",159.02439024390245
1731,"Morrill, Nebraska",456.0
1732,"Morris, Kansas",209.0
1733,"Morris, New Jersey",68.15637319316689
1734,"Morris, Texas",225.83333333333334
1735,"Morrison, Minnesota",981.7647058823529
1736,"Morrow, Ohio",550.0
1737,"Morrow, Oregon",510.0
1738,"Morton, Kansas",1045.0
1739,"Motley, Texas",1698.0
1740,"Moultrie, Illinois",642.5
1741,"Mountrail, North Dakota",484.2857142857143
1742,"Mower, Minnesota",1203.964757709251
1743,"Multnomah county, Oregon",0.0
1744,"Multnomah, Oregon",65.13513513513513
1745,"Murray, Minnesota",1006.5384615384615
1746,"Murray, Oklahoma",77.77777777777777
1747,"Muscatine, Iowa",291.0
1748,"Muskegon, Michigan",85.65573770491804
1749,"Muskingum, Ohio",227.91666666666666
1750,"Muskogee, Oklahoma",585.8620689655172
1751,"Musselshell, Montana",500.0
1752,"Nacogdoches, Texas",242.5287356321839
1753,"Nance, Nebraska",408.3333333333333
1754,"Nantucket, Massachusetts",216.92307692307693
1755,"Napa, California",142.99694189602445
1756,"Nash, North Carolina",32.054794520547944
1757,"Nassau, Florida",538.7878787878788
1758,"Nassau, New York",1.7545871559633028
1759,"Natchitoches, Louisiana",207.74193548387098
1760,"Natrona, Wyoming",330.7692307692308
1761,"Navajo, Arizona",550.9243697478992
1762,"Navarro, Texas",478.42105263157896
1763,"Nelson, North Dakota",650.0
1764,"Nelson, Virginia",520.6976744186046
1765,"Nemaha, Kansas",363.5
1766,"Nemaha, Nebraska",532.5
1767,"Neosho, Kansas",162.5
1768,"Ness, Kansas",544.7058823529412
1769,"Nevada county, Arkansas",0.0
1770,"Nevada, Arkansas",656.3095238095239
1771,"Nevada, California",16.72566371681416
1772,"New hanover, North Carolina",149.8581560283688
1773,"New haven, Connecticut",80.37542662116041
1774,"New kent, Virginia",961.0958904109589
1775,"New london, Connecticut",165.98445595854923
1776,"New madrid, Missouri",139.47368421052633
1777,"Newaygo, Michigan",245.0
1778,"Newberry, South Carolina",424.11764705882354
1779,"Newport, Rhode Island",22.84090909090909
1780,"Newton county, Arkansas",0.0
1781,"Newton, Arkansas",2474.5205479452056
1782,"Newton, Indiana",467.6923076923077
1783,"Newton, Missouri",131.85714285714286
1784,"Newton, Texas",197.3913043478261
1785,"Nez perce, Idaho",711.1864406779661
1786,"Niagara, New York",165.0
1787,"Nicholas, West Virginia",5.714285714285714
1788,"Nicollet, Minnesota",1266.969696969697
1789,"Niobrara, Wyoming",363.6363636363636
1790,"Noble, Indiana",834.6153846153846
1791,"Noble, Oklahoma",0.0
1792,"Nobles, Minnesota",1238.8461538461538
1793,"Nodaway, Missouri",192.66666666666666
1794,"Nolan, Texas",845.0
1795,"Nome, Alaska",552.0
1796,"Norfolk, Massachusetts",252.10526315789474
1797,"Norman, Minnesota",1170.0
1798,"North slope, Alaska",25.0
1799,"Northampton county, Pennsylvania",0.0
1800,"Northampton, North Carolina",422.6923076923077
1801,"Northampton, Pennsylvania",57.5
1802,"Northampton, Virginia",287.60869565217394
1803,"Northumberland, Pennsylvania",93.0
1804,"Northumberland, Virginia",1681.0
1805,"Northwest arctic borough, Alaska",50.0
1806,"Northwest arctic, Alaska",270.0
1807,"Norton, Kansas",420.0
1808,"Nottoway, Virginia",166.4
1809,"Nowata, Oklahoma",543.0555555555555
1810,"Nuckolls, Nebraska",707.027027027027
1811,"Nueces, Texas",1021.3636363636364
1812,"Nye, Nevada",645.2046783625731
1813,"O'brien, Iowa",600.0
1814,"Oakland, Michigan",355.014164305949
1815,"Obion, Tennessee",731.6666666666666
1816,"Ocean, New Jersey",50.19748653500898
1817,"Oceana, Michigan",231.91176470588235
1818,"Ochiltree, Texas",1988.4615384615386
1819,"Oconee, South Carolina",302.7027027027027
1820,"Oconto, Wisconsin",599.5495495495495
1821,"Ogemaw, Michigan",185.0943396226415
1822,"Ogle, Illinois",617.3684210526316
1823,"Ohio, Indiana",175.0
1824,"Ohio, Kentucky",380.4347826086956
1825,"Okaloosa county, Florida",852.8125
1826,"Okaloosa, Florida",489.17562724014334
1827,"Okanogan, Washington",345.97701149425285
1828,"Okeechobee, Florida",346.6101694915254
1829,"Okfuskee, Oklahoma",251.57894736842104
1830,"Oklahoma, Oklahoma",110.71428571428571
1831,"Okmulgee, Oklahoma",48.57142857142857
1832,"Oldham, Texas",2179.375
1833,"Oliver, North Dakota",925.0
1834,"Olmsted, Minnesota",446.42857142857144
1835,"Oneida, Idaho",210.0
1836,"Oneida, New York",82.21052631578948
1837,"Oneida, Wisconsin",379.4652406417112
1838,"Onondaga, New York",225.3846153846154
1839,"Onslow, North Carolina",694.2222222222222
1840,"Ontario, New York",119.4
1841,"Ontonagon, Michigan",204.6341463414634
1842,"Orange, California",412.9973821989529
1843,"Orange, Florida",177.12962962962962
1844,"Orange, New York",170.03669724770643
1845,"Orange, North Carolina",275.0
1846,"Orange, Texas",521.063829787234
1847,"Orange, Vermont",280.80645161290323
1848,"Orange, Virginia",20.0
1849,"Orangeburg, South Carolina",166.5909090909091
1850,"Oregon, Missouri",9.444444444444445
1851,"Orleans, Louisiana",630.0
1852,"Orleans, New York",550.0
1853,"Orleans, Vermont",182.98701298701297
1854,"Osage, Kansas",464.82758620689657
1855,"Osage, Missouri",103.70370370370371
1856,"Osage, Oklahoma",208.33333333333334
1857,"Osborne, Kansas",305.0
1858,"Osceola, Florida",683.4463276836158
1859,"Osceola, Michigan",77.42857142857143
1860,"Oscoda, Michigan",108.57142857142857
1861,"Oswego, New York",46.98529411764706
1862,"Otero county, New Mexico",330.0
1863,"Otero, New Mexico",238.55769230769232
1864,"Otoe, Nebraska",893.3333333333334
1865,"Otsego, Michigan",33.0
1866,"Otsego, New York",61.54639175257732
1867,"Ottawa, Kansas",196.36363636363637
1868,"Ottawa, Michigan",389.5121951219512
1869,"Ottawa, Ohio",732.5641025641025
1870,"Ottawa, Oklahoma",330.8
1871,"Otter tail, Minnesota",1228.421052631579
1872,"Ouachita, Arkansas",0.0
1873,"Ouachita, Louisiana",402.7368421052632
1874,"Outagamie, Wisconsin",564.932735426009
1875,"Owen, Indiana",1510.0
1876,"Owyhee, Idaho",1173.7931034482758
1877,"Oxford, Maine",916.0260586319218
1878,"Ozark, Missouri",60.0
1879,"Ozaukee, Wisconsin",596.6547192353644
1880,"Pacific, Washington",40.14492753623188
1881,"Page, Iowa",626.0869565217391
1882,"Page, Virginia",21.311475409836067
1883,"Palm beach, Florida",228.13953488372093
1884,"Palo alto, Iowa",270.0
1885,"Palo pinto, Texas",138.25
1886,"Pamlico, North Carolina",550.0
1887,"Panola, Texas",594.8837209302326
1888,"Park, Montana",431.8181818181818
1889,"Park, Wyoming",482.60869565217394
1890,"Parke, Indiana",486.6666666666667
1891,"Parker, Texas",530.9947643979058
1892,"Parmer, Texas",2072.2580645161293
1893,"Pasco county, Florida",103.33333333333333
1894,"Pasco, Florida",129.5818181818182
1895,"Passaic, New Jersey",78.09045226130654
1896,"Patrick, Virginia",7.777777777777778
1897,"Paulding, Ohio",1516.4705882352941
1898,"Pawnee, Kansas",856.4705882352941
1899,"Pawnee, Nebraska",271.6666666666667
1900,"Pawnee, Oklahoma",11.333333333333334
1901,"Payette, Idaho",398.0
1902,"Payne, Oklahoma",587.6712328767123
1903,"Pecos, Texas",916.1538461538462
1904,"Pembina, North Dakota",1420.0
1905,"Pemiscot, Missouri",1051.7073170731708
1906,"Pend oreille, Washington",6.041666666666667
1907,"Pender, North Carolina",409.2857142857143
1908,"Pendleton, Kentucky",1283.3333333333333
1909,"Pendleton, West Virginia",146.875
1910,"Pennington, Minnesota",1118.5714285714287
1911,"Pennington, South Dakota",534.3181818181819
1912,"Penobscot, Maine",508.4981684981685
1913,"Peoria, Illinois",1803.4920634920634
1914,"Pepin, Wisconsin",546.6451612903226
1915,"Perkins, Nebraska",557.5
1916,"Perquimans, North Carolina",95.55555555555556
1917,"Perry county, Pennsylvania",0.0
1918,"Perry, Alabama",20.833333333333332
1919,"Perry, Arkansas",526.6666666666666
1920,"Perry, Illinois",545.0
1921,"Perry, Indiana",730.0
1922,"Perry, Missouri",844.8484848484849
1923,"Perry, Ohio",265.8333333333333
1924,"Perry, Pennsylvania",37.80487804878049
1925,"Perry, Tennessee",1275.0
1926,"Pershing, Nevada",542.7777777777778
1927,"Person, North Carolina",75.29411764705883
1928,"Petersburg, Alaska",645.0
1929,"Petroleum, Montana",1780.0
1930,"Pettis, Missouri",545.5882352941177
1931,"Phelps, Missouri",476.5432098765432
1932,"Phelps, Nebraska",883.5714285714286
1933,"Phillips, Arkansas",131.0
1934,"Phillips, Kansas",884.6511627906976
1935,"Phillips, Montana",247.5
1936,"Piatt, Illinois",560.0
1937,"Pickaway, Ohio",784.5901639344262
1938,"Pickens, Alabama",200.0
1939,"Pickens, South Carolina",602.8125
1940,"Pierce county, Washington",0.0
1941,"Pierce, Nebraska",286.42857142857144
1942,"Pierce, North Dakota",190.0
1943,"Pierce, Washington",48.98446833930705
1944,"Pierce, Wisconsin",544.0752351097178
1945,"Pike, Alabama",514.0
1946,"Pike, Arkansas",0.0
1947,"Pike, Illinois",1101.0
1948,"Pike, Indiana",687.5
1949,"Pike, Kentucky",193.33333333333334
1950,"Pike, Missouri",842.5
1951,"Pike, Ohio",94.16666666666667
1952,"Pike, Pennsylvania",15.25
1953,"Pima, Arizona",971.010101010101
1954,"Pinal, Arizona",1965.7794676806084
1955,"Pine, Minnesota",1028.2278481012659
1956,"Pinellas, Florida",508.57142857142856
1957,"Pipestone, Minnesota",1291.132075471698
1958,"Piscataquis, Maine",978.8983050847457
1959,"Pitt, North Carolina",877.2277227722773
1960,"Pittsburg, Oklahoma",114.66666666666667
1961,"Pittsylvania, Virginia",157.40740740740742
1962,"Piute, Utah",438.8888888888889
1963,"Placer, California",286.5273311897106
1964,"Plaquemines, Louisiana",510.55555555555554
1965,"Platte, Missouri",371.5
1966,"Platte, Nebraska",533.125
1967,"Platte, Wyoming",646.4285714285714
1968,"Plumas, California",58.59154929577465
1969,"Plymouth, Iowa",855.0
1970,"Plymouth, Massachusetts",107.01149425287356
1971,"Pocahontas, Iowa",360.0
1972,"Pocahontas, West Virginia",778.5365853658536
1973,"Poinsett, Arkansas",55.55555555555556
1974,"Pointe coupee parish, Louisiana",264.0
1975,"Pointe coupee, Louisiana",275.42857142857144
1976,"Polk, Arkansas",0.0
1977,"Polk, Florida",288.6244019138756
1978,"Polk, Iowa",1075.0
1979,"Polk, Minnesota",1335.1612903225807
1980,"Polk, Missouri",112.9090909090909
1981,"Polk, Nebraska",637.0833333333334
1982,"Polk, North Carolina",142.6315789473684
1983,"Polk, Oregon",83.47826086956522
1984,"Polk, Tennessee",0.0
1985,"Polk, Texas",436.42857142857144
1986,"Polk, Wisconsin",519.1658084449022
1987,"Pondera, Montana",725.9090909090909
1988,"Pontotoc, Oklahoma",86.66666666666667
1989,"Pope, Arkansas",98.57142857142857
1990,"Pope, Minnesota",1120.5263157894738
1991,"Portage county, Wisconsin",642.7333333333333
1992,"Portage, Ohio",190.21428571428572
1993,"Portage, Wisconsin",512.8915662650602
1994,"Porter, Indiana",216.52173913043478
1995,"Portsmouth, Virginia",870.0
1996,"Posey, Indiana",463.3333333333333
1997,"Pottawatomie, Kansas",420.1081081081081
1998,"Pottawatomie, Oklahoma",68.85714285714286
1999,"Pottawattamie, Iowa",1327.142857142857
2000,"Potter, Pennsylvania",128.75
2001,"Potter, Texas",1951.142857142857
2002,"Powell, Montana",523.8461538461538
2003,"Power, Idaho",291.1764705882353
2004,"Powhatan, Virginia",167.3684210526316
2005,"Prairie, Arkansas",162.72727272727272
2006,"Prairie, Montana",2214.285714285714
2007,"Pratt, Kansas",255.95238095238096
2008,"Preble, Ohio",1066.923076923077
2009,"Presidio, Texas",3417.7272727272725
2010,"Presque isle, Michigan",1514.8148148148148
2011,"Preston, West Virginia",150.8695652173913
2012,"Price, Wisconsin",584.746835443038
2013,"Prince edward, Virginia",170.0
2014,"Prince george's, Maryland",211.42857142857142
2015,"Prince george, Virginia",116.93877551020408
2016,"Prince of wales-hyder, Alaska",0.0
2017,"Prince william, Virginia",88.88888888888889
2018,"Providence, Rhode Island",268.3898305084746
2019,"Pulaski, Arkansas",295.29411764705884
2020,"Pulaski, Illinois",933.3333333333334
2021,"Pulaski, Indiana",538.5714285714286
2022,"Pulaski, Kentucky",332.85714285714283
2023,"Pulaski, Missouri",273.84615384615387
2024,"Pulaski, Virginia",364.7826086956522
2025,"Pushmataha, Oklahoma",0.0
2026,"Putnam county, Indiana",490.0
2027,"Putnam, Florida",189.68992248062017
2028,"Putnam, Illinois",1323.75
2029,"Putnam, Indiana",568.3333333333334
2030,"Putnam, Missouri",1228.3333333333333
2031,"Putnam, New York",24.31547619047619
2032,"Putnam, Ohio",1340.8695652173913
