,county,nitrate
1335,"Lauderdale, Alabama",1587.2060714285715
1336,"Lauderdale, Tennessee",0.0
1337,"Laurel, Kentucky",299.6296296296296
1338,"Laurens, South Carolina",2032.9767441860465
1339,"Lavaca, Texas",28.67924528301887
1340,"Lawrence county, Arkansas",116.66666666666667
1341,"Lawrence, Alabama",370.0
1342,"Lawrence, Arkansas",625.3846153846154
1343,"Lawrence, Illinois",5438.622950819672
1344,"Lawrence, Indiana",2494.0
1345,"Lawrence, Kentucky",548.3333333333334
1346,"Lawrence, Missouri",0.0
1347,"Lawrence, Ohio",1305.868349514563
1348,"Lawrence, Pennsylvania",221.86899563318778
1349,"Lawrence, South Dakota",845.3666666666667
1350,"Lawrence, Tennessee",1531.8979591836735
1351,"Le flore, Oklahoma",162.5
1352,"Le sueur, Minnesota",285.5186721991701
1353,"Lea, New Mexico",3927.923076923077
1354,"Leavenworth, Kansas",2495.5833333333335
1355,"Lebanon county, Pennsylvania",6234.807692307692
1356,"Lebanon, Pennsylvania",3577.112582781457
1357,"Lee county, South Carolina",182.6
1358,"Lee, Alabama",651.0734693877552
1359,"Lee, Arkansas",50.0
1360,"Lee, Florida",189.28351648351648
1361,"Lee, Illinois",2848.778640776699
1362,"Lee, Iowa",5548.216216216216
1363,"Lee, Kentucky",293.8
1364,"Lee, North Carolina",484.5114285714286
1365,"Lee, South Carolina",0.0
1366,"Lee, Texas",40.74626865671642
1367,"Leelanau, Michigan",650.0
1368,"Lehigh county, Pennsylvania",0.0
1369,"Lehigh, Pennsylvania",3700.837669094693
1370,"Lemhi, Idaho",510.14018691588785
1371,"Lenawee, Michigan",415.38461538461536
1372,"Lenoir, North Carolina",7.921686746987952
1373,"Leon, Florida",294.50061475409836
1374,"Leon, Texas",35.39712918660287
1375,"Leslie, Kentucky",288.3333333333333
1376,"Letcher, Kentucky",272.7857142857143
1377,"Levy county, Florida",847.5333333333333
1378,"Levy, Florida",740.1124694376529
1379,"Lewis and clark, Montana",1043.8
1380,"Lewis county, Washington",1944.516129032258
1381,"Lewis, Idaho",1688.439393939394
1382,"Lewis, Kentucky",1988.3333333333333
1383,"Lewis, Missouri",0.0
1384,"Lewis, New York",2721.0504784688997
1385,"Lewis, Tennessee",364.44444444444446
1386,"Lewis, Washington",956.8139097744361
1387,"Lewis, West Virginia",104.2
1388,"Lexington county, South Carolina",303.3333333333333
1389,"Lexington, South Carolina",919.6065088757397
1390,"Liberty, Florida",23.16176470588235
1391,"Liberty, Texas",26.113138686131386
1392,"Licking, Ohio",532.2897441860465
1393,"Limestone, Alabama",3042.7027027027025
1394,"Limestone, Texas",125.8
1395,"Lincoln, Arkansas",32.0
1396,"Lincoln, Idaho",3059.125
1397,"Lincoln, Kansas",5069.767441860465
1398,"Lincoln, Kentucky",125.41666666666667
1399,"Lincoln, Louisiana",0.0
1400,"Lincoln, Maine",279.6656534954407
1401,"Lincoln, Minnesota",4468.977272727273
1402,"Lincoln, Missouri",0.0
1403,"Lincoln, Montana",787.5757575757576
1404,"Lincoln, Nevada",706.0
1405,"Lincoln, New Mexico",1614.563025210084
1406,"Lincoln, North Carolina",655.730971659919
1407,"Lincoln, Oklahoma",432.88484848484853
1408,"Lincoln, Oregon",473.0283911671924
1409,"Lincoln, South Dakota",0.0
1410,"Lincoln, Tennessee",1183.0
1411,"Lincoln, Washington",3305.6485788113696
1412,"Lincoln, West Virginia",180.71428571428572
1413,"Lincoln, Wisconsin",1652.7592267135326
1414,"Lincoln, Wyoming",699.5689655172414
1415,"Linn county, Oregon",1225.0
1416,"Linn, Iowa",3017.280821917808
1417,"Linn, Kansas",240.2127659574468
1418,"Linn, Missouri",0.0
1419,"Linn, Oregon",1094.1617272727274
1420,"Lipscomb, Texas",3248.1132075471696
1421,"Litchfield, Connecticut",1247.518871132268
1422,"Little river, Arkansas",1172.162162162162
1423,"Live oak, Texas",1018.056338028169
1424,"Livingston county, New York",160.0
1425,"Livingston, Illinois",785.9536082474227
1426,"Livingston, Kentucky",345.0833333333333
1427,"Livingston, Michigan",17.647058823529413
1428,"Livingston, Missouri",0.0
1429,"Livingston, New York",1859.3966580976864
1430,"Llano, Texas",5132.261904761905
1431,"Logan, Arkansas",126.66666666666667
1432,"Logan, Illinois",4246.960273972602
1433,"Logan, Kansas",6173.888888888889
1434,"Logan, Ohio",158.45654993514916
1435,"Logan, Oklahoma",1995.0
1436,"Logan, West Virginia",775.0350877192982
1437,"Lonoke, Arkansas",813.3333333333334
1438,"Lorain, Ohio",396.79050131926124
1439,"Los alamos, New Mexico",436.6666666666667
1440,"Los angeles county, California",4326.667482161061
1441,"Los angeles, California",3551.4437633941525
1442,"Loudon, Tennessee",948.09375
1443,"Loudoun, Virginia",2802.181818181818
1444,"Louisa, Iowa",1698.4126984126983
1445,"Louisa, Virginia",220.0
1446,"Love, Oklahoma",224.28571428571428
1447,"Loving, Texas",3247.5
1448,"Lowndes, Alabama",143.14814814814815
1449,"Lubbock, Texas",8153.451680672269
1450,"Lucas, Iowa",533.3333333333334
1451,"Lucas, Ohio",1052.3223091976515
1452,"Luce, Michigan",153.33333333333334
1453,"Luna, New Mexico",2100.0
1454,"Luzerne county, Pennsylvania",678.6486486486486
1455,"Luzerne, Pennsylvania",1135.506189821183
1456,"Lycoming county, Pennsylvania",1737.3684210526317
1457,"Lycoming, Pennsylvania",1582.103290676417
1458,"Lynn, Texas",6904.35294117647
1459,"Lyon, Iowa",6037.56329113924
1460,"Lyon, Kansas",285.8333333333333
1461,"Lyon, Kentucky",578.3636363636364
1462,"Lyon, Minnesota",715.9090909090909
1463,"Lyon, Nevada",2273.4257425742576
1464,"Mackinac, Michigan",169.56521739130434
1465,"Macomb, Michigan",15.54054054054054
1466,"Macon, Alabama",109.69459459459459
1467,"Macon, Illinois",1939.5862068965516
1468,"Macon, Missouri",0.0
1469,"Macon, North Carolina",124.14784313725491
1470,"Macon, Tennessee",1414.2857142857142
1471,"Macoupin, Illinois",860.2340425531914
1472,"Madera county, California",3303.75902777778
1473,"Madera, California",2752.247474185864
1474,"Madison, Alabama",1943.8648648648648
1475,"Madison, Florida",728.8378378378379
1476,"Madison, Idaho",2007.9245283018868
1477,"Madison, Illinois",2401.4892086330933
1478,"Madison, Indiana",87.7804469273743
1479,"Madison, Iowa",4281.944444444444
1480,"Madison, Kentucky",156.19230769230768
1481,"Madison, Missouri",0.0
1482,"Madison, New York",971.695238095238
1483,"Madison, North Carolina",530.8445945945946
1484,"Madison, Ohio",124.61874493927127
1485,"Madison, Tennessee",1497.9545454545455
1486,"Madison, Texas",21.477272727272727
1487,"Madison, Virginia",1355.0
1488,"Magoffin, Kentucky",26.833333333333332
1489,"Mahaska, Iowa",662.5
1490,"Mahnomen, Minnesota",63.046875
1491,"Mahoning, Ohio",347.9404432132964
1492,"Major, Oklahoma",6380.0
1493,"Malheur, Oregon",3923.2872928176794
1494,"Manassas, Virginia",75.0
1495,"Manatee county, Florida",42.891891891891895
1496,"Manatee, Florida",57.212345679012344
1497,"Manistee, Michigan",526.3157894736842
1498,"Manitowoc, Wisconsin",3542.856603773585
1499,"Marathon, Wisconsin",3114.879646017699
1500,"Marengo, Alabama",134.86111111111111
1501,"Maricopa, Arizona",3866.296839959225
1502,"Maries county, Missouri",0.0
1503,"Maries, Missouri",0.0
1504,"Marin, California",491.2306169296983
1505,"Marinette, Wisconsin",2200.2631578947367
1506,"Marion county, Florida",1245.0
1507,"Marion county, Missouri",0.0
1508,"Marion, Alabama",420.4761904761905
1509,"Marion, Arkansas",676.1111111111111
1510,"Marion, Florida",1272.732797858099
1511,"Marion, Illinois",497.55
1512,"Marion, Indiana",438.8876721311475
1513,"Marion, Iowa",2202.3333333333335
1514,"Marion, Kansas",1731.3333333333333
1515,"Marion, Kentucky",108.5
1516,"Marion, Missouri",0.0
1517,"Marion, Ohio",536.8623853211009
1518,"Marion, Oregon",1056.7806666666665
1519,"Marion, South Carolina",7.872340425531915
1520,"Marion, Tennessee",455.24444444444447
1521,"Marion, Texas",72.304
1522,"Marion, West Virginia",148.46153846153845
1523,"Mariposa, California",669.9226266531033
1524,"Marlboro, South Carolina",2197.9837398373984
1525,"Marquette, Michigan",449.23444976076553
1526,"Marquette, Wisconsin",2778.3395061728397
1527,"Marshall, Alabama",1320.0641860465114
1528,"Marshall, Illinois",3719.4632034632036
1529,"Marshall, Indiana",571.7447949526814
1530,"Marshall, Iowa",2554.4303797468356
1531,"Marshall, Kansas",2792.2413793103447
1532,"Marshall, Kentucky",241.21428571428572
1533,"Marshall, Minnesota",123.98058252427184
1534,"Marshall, Oklahoma",2750.0
1535,"Marshall, Tennessee",224.45833333333334
1536,"Marshall, West Virginia",804.7169811320755
1537,"Martin county, Florida",14.857142857142858
1538,"Martin, Florida",172.40277777777777
1539,"Martin, Indiana",3265.875
1540,"Martin, Kentucky",271.6666666666667
1541,"Martin, Minnesota",558.3798882681564
1542,"Martin, North Carolina",0.0
1543,"Martin, Texas",14804.153846153846
1544,"Mason, Illinois",7072.149214659686
1545,"Mason, Kentucky",2194.7169811320755
1546,"Mason, Michigan",1631.0344827586207
1547,"Mason, Texas",1381.0
1548,"Mason, Washington",349.62568008705114
1549,"Mason, West Virginia",3071.1111111111113
1550,"Massac, Illinois",2126.6190476190477
1551,"Matagorda, Texas",21.473684210526315
1552,"Matanuska-susitna borough, Alaska",349.3103448275862
1553,"Matanuska-susitna, Alaska",708.8613738074588
1554,"Mathews, Virginia",22.5
1555,"Maui, Hawaii",289.8305084745763
1556,"Maury, Tennessee",651.5
1557,"Maverick, Texas",256.3636363636364
1558,"Mayes, Oklahoma",1125.090909090909
1559,"Mcclain, Oklahoma",2335.714285714286
1560,"Mccormick, South Carolina",402.0
1561,"Mccracken, Kentucky",644.1111111111111
1562,"Mccreary, Kentucky",95.84615384615384
1563,"Mcculloch, Texas",1618.0246913580247
1564,"Mccurtain, Oklahoma",390.5
1565,"Mcdonald, Missouri",0.0
1566,"Mcdonough, Illinois",1899.4475138121547
1567,"Mcdowell, North Carolina",484.066852367688
1568,"Mcdowell, West Virginia",184.2
1569,"Mchenry, Illinois",557.9969902182091
1570,"Mcintosh, Oklahoma",1864.0
1571,"Mckean county, Pennsylvania",896.25
1572,"Mckean, Pennsylvania",239.98027613412228
1573,"Mckinley, New Mexico",308.8235294117647
1574,"Mclean, Illinois",1233.047034965035
1575,"Mclean, Kentucky",841.4333333333333
1576,"Mclennan, Texas",96.0546282245827
1577,"Mcleod, Minnesota",133.75
1578,"Mcminn, Tennessee",1147.3015873015872
1579,"Mcmullen, Texas",130.76470588235293
1580,"Mcnairy, Tennessee",9.166666666666666
1581,"Mcpherson, Kansas",2988.0745341614906
1582,"Meade, Kansas",3471.2871287128714
1583,"Meade, Kentucky",422.75
1584,"Meade, South Dakota",3373.5
1585,"Mecklenburg, North Carolina",841.8820672478207
1586,"Mecosta, Michigan",381.94444444444446
1587,"Medina, Ohio",685.6493067226891
1588,"Medina, Texas",1724.9516728624535
1589,"Meeker, Minnesota",203.2207792207792
1590,"Meigs, Ohio",2942.0652173913045
1591,"Meigs, Tennessee",230.0
1592,"Menard, Illinois",2228.296875
1593,"Menard, Texas",749.1666666666666
1594,"Mendocino, California",1086.683125948408
1595,"Menifee, Kentucky",178.6
1596,"Menominee, Michigan",0.0
1597,"Menominee, Wisconsin",2818.5714285714284
1598,"Merced, California",4037.69717505568
1599,"Mercer county, Pennsylvania",325.7894736842105
1600,"Mercer, Illinois",360.25714285714287
1601,"Mercer, Kentucky",914.6315789473684
1602,"Mercer, Missouri",0.0
1603,"Mercer, New Jersey",2079.3081841432227
1604,"Mercer, Ohio",215.5812893081761
1605,"Mercer, Pennsylvania",368.6448598130841
1606,"Mercer, West Virginia",319.1825396825397
1607,"Merrimack, New Hampshire",327.7558655675333
1608,"Miami, Indiana",438.437037037037
1609,"Miami, Kansas",376.3157894736842
1610,"Miami, Ohio",1906.3885111111113
1611,"Miami-dade, Florida",4150.892216981131
1612,"Middlesex county, Massachusetts",1064.5833333333333
1613,"Middlesex, Connecticut",1527.1595864661654
1614,"Middlesex, Massachusetts",1194.3065809968848
1615,"Middlesex, New Jersey",1209.282894736842
1616,"Middlesex, Virginia",603.3333333333334
1617,"Midland, Michigan",63.46153846153846
1618,"Midland, Texas",8534.03431372549
1619,"Mifflin county, Pennsylvania",748.3333333333334
1620,"Mifflin, Pennsylvania",1528.8698412698413
1621,"Milam, Texas",395.2173913043478
1622,"Millard, Utah",897.7485409356725
1623,"Mille lacs county, Minnesota",0.0
1624,"Mille lacs, Minnesota",376.1421319796954
1625,"Miller, Arkansas",378.1818181818182
1626,"Miller, Missouri",0.0
1627,"Mills, Iowa",5349.866666666667
1628,"Mills, Texas",4834.237288135593
1629,"Milwaukee, Wisconsin",144.64406779661016
1630,"Miner, South Dakota",0.0
1631,"Mineral, Montana",612.1428571428571
1632,"Mineral, Nevada",497.8144329896907
1633,"Mineral, West Virginia",607.8481012658228
1634,"Mingo, West Virginia",247.6601941747573
1635,"Minidoka, Idaho",1220.502512562814
1636,"Minnehaha, South Dakota",2240.0
1637,"Missaukee, Michigan",2126.6666666666665
1638,"Mississippi, Arkansas",122.22222222222223
1639,"Mississippi, Missouri",0.0
1640,"Missoula, Montana",1263.4328358208954
1641,"Mitchell, Iowa",5166.106888361045
1642,"Mitchell, Kansas",1195.625
1643,"Mitchell, North Carolina",1265.816733067729
1644,"Mitchell, Texas",95.0
1645,"Mobile, Alabama",290.2231884057971
1646,"Modoc, California",650.857054263566
1647,"Mohave, Arizona",2509.7610256410258
1648,"Moniteau, Missouri",0.0
1649,"Monmouth, New Jersey",312.13858695652175
1650,"Mono, California",570.9823529411766
1651,"Monona, Iowa",3156.3380281690143
1652,"Monongalia, West Virginia",167.40625
1653,"Monroe county, Pennsylvania",649.6785714285714
1654,"Monroe, Alabama",925.0173913043478
1655,"Monroe, Arkansas",744.375
1656,"Monroe, Florida",76.58823529411765
1657,"Monroe, Illinois",5903.8824459459465
1658,"Monroe, Indiana",294.4888888888889
1659,"Monroe, Kentucky",643.6666666666666
1660,"Monroe, Michigan",145.83333333333334
1661,"Monroe, Missouri",0.0
1662,"Monroe, New York",3054.571366363637
1663,"Monroe, Ohio",872.8260869565217
1664,"Monroe, Pennsylvania",789.3017077798861
1665,"Monroe, Tennessee",512.9055555555556
1666,"Monroe, West Virginia",1512.3333333333333
1667,"Monroe, Wisconsin",3154.446808510638
1668,"Montague, Texas",401.3269230769231
1669,"Montcalm, Michigan",2055.813953488372
1670,"Monterey, California",3624.476967661689
1671,"Montgomery county, Pennsylvania",2188.75
1672,"Montgomery, Alabama",131.43697478991598
1673,"Montgomery, Arkansas",78.0
1674,"Montgomery, Illinois",3499.770642201835
1675,"Montgomery, Indiana",507.8538461538461
1676,"Montgomery, Iowa",6540.0
1677,"Montgomery, Kansas",252.6530612244898
1678,"Montgomery, Kentucky",324.72727272727275
1679,"Montgomery, Maryland",4342.082524271845
1680,"Montgomery, Missouri",0.0
1681,"Montgomery, New York",301.3566265060241
1682,"Montgomery, North Carolina",1928.6285714285714
1683,"Montgomery, Ohio",881.352812
1684,"Montgomery, Pennsylvania",2638.087832393231
1685,"Montgomery, Tennessee",576.5384615384615
1686,"Montgomery, Texas",54.67674223341729
1687,"Montgomery, Virginia",1860.0
1688,"Montmorency, Michigan",3055.8823529411766
1689,"Montour, Pennsylvania",1333.2205323193916
1690,"Moody, South Dakota",683.0
1691,"Moore county, Texas",2491.6666666666665
1692,"Moore, North Carolina",1155.3109696969696
1693,"Moore, Tennessee",310.0
1694,"Moore, Texas",2291.860465116279
1695,"Mora, New Mexico",347.6923076923077
1696,"Morgan, Alabama",568.3333333333334
1697,"Morgan, Illinois",1142.6764705882354
1698,"Morgan, Indiana",693.6355555555556
1699,"Morgan, Kentucky",138.33333333333334
1700,"Morgan, Missouri",0.0
1701,"Morgan, Ohio",450.7560975609756
1702,"Morgan, South Dakota",15500.0
1703,"Morgan, Tennessee",20.0
1704,"Morgan, Utah",1798.2587209302326
1705,"Morgan, West Virginia",273.585635359116
1706,"Morris, Kansas",4945.636363636364
1707,"Morris, New Jersey",1809.2885647058824
1708,"Morris, Texas",70.51851851851852
1709,"Morrison, Minnesota",968.2791817087846
1710,"Morrow, Ohio",206.6
1711,"Morrow, Oregon",3254.5873786407765
1712,"Morton, Kansas",3121.951219512195
1713,"Motley, Texas",11320.0
1714,"Moultrie, Illinois",47.827586206896555
1715,"Mower, Minnesota",791.8777292576419
1716,"Muhlenberg, Kentucky",692.5
1717,"Multnomah county, Oregon",306.425
1718,"Multnomah, Oregon",1224.4918566775245
1719,"Murray, Minnesota",1773.835616438356
1720,"Murray, Oklahoma",0.0
1721,"Muscatine, Iowa",2372.9166666666665
1722,"Muskegon, Michigan",876.8656716417911
1723,"Muskingum, Ohio",366.625974025974
1724,"Muskogee, Oklahoma",406.25
1725,"Nacogdoches, Texas",26.65
1726,"Nantucket, Massachusetts",788.125
1727,"Napa, California",585.5723790322581
1728,"Nash, North Carolina",1402.409852216749
1729,"Nassau, Florida",26.45972602739726
1730,"Nassau, New York",4056.2209769893298
1731,"Natchitoches, Louisiana",0.0
1732,"Natrona, Wyoming",338.0487804878049
1733,"Navajo, Arizona",331.1692047377327
1734,"Navarro, Texas",514.2307692307693
1735,"Nelson, Kentucky",651.6666666666666
1736,"Nemaha, Kansas",985.5568181818181
1737,"Neosho, Kansas",440.0
1738,"Ness, Kansas",4976.933333333333
1739,"Nevada, Arkansas",33.333333333333336
1740,"Nevada, California",557.9468663101605
1741,"New hanover, North Carolina",101.54863387978142
1742,"New haven, Connecticut",1768.3627834593153
1743,"New kent, Virginia",911.4285714285714
1744,"New london, Connecticut",1494.0013404825738
1745,"New madrid, Missouri",0.0
1746,"Newaygo, Michigan",320.8333333333333
1747,"Newberry, South Carolina",2564.0185185185187
1748,"Newport news, Virginia",42.37986206896552
1749,"Newport, Rhode Island",1834.9421495327103
1750,"Newton, Arkansas",516.1538461538462
1751,"Newton, Indiana",416.02695035460994
1752,"Newton, Missouri",0.0
1753,"Newton, Texas",10.465116279069768
1754,"Nez perce, Idaho",1748.0717703349283
1755,"Niagara, New York",192.59259259259258
1756,"Nicholas, Kentucky",584.3333333333334
1757,"Nicholas, West Virginia",192.2576
1758,"Nicollet, Minnesota",260.61538461538464
1759,"Niobrara, Wyoming",903.0769230769231
1760,"Noble, Indiana",639.1400621118013
1761,"Noble, Ohio",122.52173913043478
1762,"Noble, Oklahoma",890.0
1763,"Nobles, Minnesota",2755.159574468085
1764,"Nodaway, Missouri",0.0
1765,"Nolan, Texas",7096.041666666667
1766,"Nome, Alaska",1602.2549019607843
1767,"Norfolk, Massachusetts",1741.4581325301203
1768,"Norfolk, Virginia",115.83333333333333
1769,"Norman, Minnesota",426.91011235955057
1770,"North slope borough, Alaska",110.0
1771,"North slope, Alaska",164.45565217391305
1772,"Northampton county, Pennsylvania",3491.0
1773,"Northampton, North Carolina",484.1967213114754
1774,"Northampton, Pennsylvania",3208.4149342384385
1775,"Northampton, Virginia",0.0
1776,"Northumberland, Pennsylvania",1915.6688963210702
1777,"Northumberland, Virginia",10.0
1778,"Northwest arctic borough, Alaska",0.0
1779,"Northwest arctic, Alaska",110.78125
1780,"Norton, Kansas",1615.2631578947369
1781,"Nowata, Oklahoma",650.0
1782,"Nueces, Texas",1337.5263157894738
1783,"Nye, Nevada",1243.9815546772068
1784,"O'brien, Iowa",1536.1702127659576
1785,"Oakland, Michigan",69.63064295485636
1786,"Obion, Tennessee",1944.7169811320755
1787,"Obrien, Iowa",0.0
1788,"Ocean, New Jersey",496.6911270983213
1789,"Oceana, Michigan",2027.9411764705883
1790,"Ochiltree, Texas",3014.324324324324
1791,"Oconee, South Carolina",442.19713261648747
1792,"Oconto, Wisconsin",446.48397435897436
1793,"Ogemaw, Michigan",9.433962264150944
1794,"Ogle, Illinois",2398.3383638928067
1795,"Ohio, Indiana",3935.777777777778
1796,"Ohio, Kentucky",1012.9166666666666
1797,"Ohio, West Virginia",1208.857142857143
1798,"Okaloosa county, Florida",0.0
1799,"Okaloosa, Florida",20.168778979907266
1800,"Okanogan, Washington",1113.8619447779113
1801,"Okeechobee, Florida",229.7070707070707
1802,"Okfuskee, Oklahoma",770.0
1803,"Oklahoma, Oklahoma",1268.0196428571428
1804,"Oldham, Kentucky",734.7826086956521
1805,"Oldham, Texas",2278.9795918367345
1806,"Olmsted, Minnesota",697.8828229027963
1807,"Oneida, Idaho",1638.0281690140846
1808,"Oneida, New York",1467.9833508956797
1809,"Oneida, Wisconsin",1426.4934541792547
1810,"Onondaga, New York",1491.4263698630136
1811,"Onslow, North Carolina",25.461847389558233
1812,"Ontario, New York",1326.8770083102493
1813,"Ontonagon, Michigan",9.75609756097561
1814,"Orange, California",2651.4058304263513
1815,"Orange, Florida",321.17401433691765
1816,"Orange, Indiana",1845.15
1817,"Orange, New York",720.8595807833537
1818,"Orange, North Carolina",764.820987654321
1819,"Orange, Texas",7.060702875399361
1820,"Orange, Vermont",568.2595419847328
1821,"Orangeburg, South Carolina",597.6284829721362
1822,"Oregon, Missouri",0.0
1823,"Orleans, New York",1517.746835443038
1824,"Orleans, Vermont",421.2749003984064
1825,"Osage, Kansas",247.66666666666666
1826,"Osage, Missouri",0.0
1827,"Osage, Oklahoma",3712.3260869565215
1828,"Osborne, Kansas",5604.057971014493
1829,"Osceola, Florida",219.1924528301887
1830,"Osceola, Iowa",2211.1111111111113
1831,"Osceola, Michigan",304.2857142857143
1832,"Oscoda, Michigan",248.57142857142858
1833,"Oswego, New York",1143.2097069597069
1834,"Otero county, New Mexico",70.0
1835,"Otero, New Mexico",795.6436363636363
1836,"Otsego, Michigan",573.3333333333334
1837,"Otsego, New York",638.0947580645161
1838,"Ottawa, Kansas",2632.8571428571427
1839,"Ottawa, Michigan",817.4698795180723
1840,"Ottawa, Ohio",642.2684283727399
1841,"Ottawa, Oklahoma",182.5
1842,"Otter tail, Minnesota",869.9052540913005
1843,"Ouachita, Arkansas",30.0
1844,"Outagamie, Wisconsin",221.8825
1845,"Overton, Tennessee",600.0
1846,"Owen, Indiana",447.4596774193549
1847,"Owen, Kentucky",291.6666666666667
1848,"Owsley, Kentucky",118.75
1849,"Owyhee, Idaho",1097.6173469387754
1850,"Oxford, Maine",364.65675675675675
1851,"Ozark, Missouri",0.0
1852,"Ozaukee, Wisconsin",176.55008787346222
1853,"Pacific, Washington",517.2848101265823
1854,"Page, Iowa",5227.34375
1855,"Palm beach, Florida",217.10483333333335
1856,"Palo alto, Iowa",1947.6744186046512
1857,"Palo pinto, Texas",328.2692307692308
1858,"Pamlico, North Carolina",218.0
1859,"Panola, Texas",143.06802721088437
1860,"Park, Montana",552.5
1861,"Park, Wyoming",1060.0
1862,"Parke, Indiana",3602.273275862069
1863,"Parker, Texas",815.6920903954802
1864,"Parmer, Texas",5260.10989010989
1865,"Pasco county, Florida",1352.857142857143
1866,"Pasco, Florida",2185.692364990689
1867,"Pasquotank, North Carolina",629.1666666666666
1868,"Passaic, New Jersey",1170.0895586652314
1869,"Patrick, Virginia",48.666666666666664
1870,"Paulding, Ohio",158.50980392156862
1871,"Pawnee, Kansas",1512.027027027027
1872,"Pawnee, Oklahoma",797.1428571428571
1873,"Payette, Idaho",3727.4550128534706
1874,"Payne, Oklahoma",5387.1875
1875,"Pecos, Texas",1599.076923076923
1876,"Pemiscot, Missouri",0.0
1877,"Pend oreille, Washington",150.64948453608247
1878,"Pender, North Carolina",4.724689165186501
1879,"Pendleton, Kentucky",495.3333333333333
1880,"Pendleton, West Virginia",322.8645833333333
1881,"Pennington, Minnesota",19.672131147540984
1882,"Pennington, South Dakota",477.6166666666667
1883,"Penobscot, Maine",1050.4856230031949
1884,"Peoria, Illinois",2757.7189602446483
1885,"Pepin, Wisconsin",4633.5
1886,"Perkins, South Dakota",0.0
1887,"Perquimans, North Carolina",295.6
1888,"Perry county, Pennsylvania",2968.688524590164
1889,"Perry, Alabama",104.0625
1890,"Perry, Arkansas",0.0
1891,"Perry, Illinois",177.04761904761904
1892,"Perry, Indiana",1550.7
1893,"Perry, Kentucky",319.75
1894,"Perry, Missouri",0.0
1895,"Perry, Ohio",568.5196850393701
1896,"Perry, Pennsylvania",2627.396875
1897,"Perry, Tennessee",255.55555555555554
1898,"Pershing, Nevada",434.4672131147541
1899,"Person, North Carolina",797.645259938838
1900,"Petersburg, Alaska",0.0
1901,"Pettis, Missouri",0.0
1902,"Phelps, Missouri",0.0
1903,"Philadelphia, Pennsylvania",2052.7128712871286
1904,"Phillips, Arkansas",223.0
1905,"Phillips, Kansas",3475.3768844221104
1906,"Phillips, Montana",635.0
1907,"Piatt, Illinois",363.86394557823127
1908,"Pickaway, Ohio",513.9383116883117
1909,"Pickens, Alabama",355.3336956521739
1910,"Pickens, South Carolina",236.90361445783134
1911,"Pickett, Tennessee",406.6666666666667
1912,"Pierce county, Washington",963.9344262295082
1913,"Pierce, Washington",1182.834335839599
1914,"Pierce, Wisconsin",4349.613138686132
1915,"Pike, Alabama",56.97731958762885
1916,"Pike, Arkansas",110.0
1917,"Pike, Illinois",4265.551874251498
1918,"Pike, Indiana",1913.3333333333333
1919,"Pike, Kentucky",225.0
1920,"Pike, Missouri",0.0
1921,"Pike, Ohio",472.15107913669067
1922,"Pike, Pennsylvania",388.2681840672934
1923,"Pima, Arizona",2695.279592553565
1924,"Pinal, Arizona",5974.594539939332
1925,"Pine, Minnesota",355.3522607781283
1926,"Pinellas, Florida",270.0344827586207
1927,"Pipestone, Minnesota",4294.096385542169
1928,"Piscataquis, Maine",317.280163599182
1929,"Pitt, North Carolina",0.0
1930,"Pittsylvania, Virginia",719.5384615384615
1931,"Piute, Utah",406.95726495726495
1932,"Placer, California",889.2271908396945
1933,"Platte, Missouri",269.6
1934,"Platte, Wyoming",2043.3333333333333
1935,"Pleasants, West Virginia",2021.6666666666667
1936,"Plumas, California",740.3885923753666
1937,"Plymouth county, Massachusetts",123.33333333333333
1938,"Plymouth, Iowa",3545.257731958763
1939,"Plymouth, Massachusetts",1509.300578034682
1940,"Pocahontas, Iowa",246.43835616438355
1941,"Pocahontas, West Virginia",378.93309523809523
1942,"Poinsett, Arkansas",0.0
1943,"Polk, Arkansas",74.0
1944,"Polk, Florida",443.131587403599
1945,"Polk, Iowa",991.3090909090909
1946,"Polk, Minnesota",48.793103448275865
1947,"Polk, Missouri",0.0
1948,"Polk, North Carolina",613.1730769230769
1949,"Polk, Oregon",2541.394904458599
1950,"Polk, Tennessee",77.3214953271028
1951,"Polk, Texas",32.193784277879345
1952,"Polk, Wisconsin",2107.1012195121953
1953,"Pondera, Montana",0.0
1954,"Pope, Arkansas",241.8181818181818
1955,"Pope, Illinois",16.666666666666668
1956,"Pope, Minnesota",431.68650793650795
1957,"Portage county, Wisconsin",7021.875
1958,"Portage, Ohio",142.524583031182
1959,"Portage, Wisconsin",5332.115232833465
1960,"Porter, Indiana",75.70739549839229
1961,"Portsmouth, Virginia",103.33333333333333
1962,"Posey, Indiana",3062.930612244898
1963,"Pottawatomie, Kansas",2099.090909090909
1964,"Pottawatomie, Oklahoma",2160.6976744186045
1965,"Pottawattamie, Iowa",1884.3578680203045
1966,"Potter, Pennsylvania",548.6084142394822
1967,"Potter, Texas",1834.7619047619048
1968,"Powell, Kentucky",118.41666666666667
1969,"Powell, Montana",70.0
1970,"Power, Idaho",1847.3417721518988
1971,"Poweshiek, Iowa",804.1666666666666
1972,"Powhatan, Virginia",694.0
1973,"Prairie, Arkansas",0.0
1974,"Prairie, Montana",0.0
1975,"Pratt, Kansas",6041.463414634146
1976,"Preble, Ohio",327.8543577235772
1977,"Presidio, Texas",2077.906976744186
1978,"Presque isle, Michigan",0.0
